seed,anchor,target,la,lt,a_word,t_word,raw_floor,gap_med,d0_gray,pmi_floor_gray,d0_black,pmi_floor_black,d0_white,pmi_floor_white,d0_noise,pmi_floor_noise,d0,pmi_floor,explained_frac
393,cello,marimba,0,0,cello,marimba,0.00032901763916015625,0.19543278217315674,-1.2901077270507812,0.5435645580291748,-1.3432681560516357,0.5967249870300293,-1.1623828411102295,0.41583967208862305,-1.5480759143829346,0.8015327453613281,-1.2901077270507812,0.5435645580291748,-1651.0833333333333
394,cello,marimba,0,1,cello,percussion instrument,5.7220458984375e-05,0.006299734115600586,-1.327000379562378,0.45116758346557617,-1.3728256225585938,0.496992826461792,-1.2620487213134766,0.3862159252166748,-1.0879902839660645,0.2121574878692627,-1.327000379562378,0.45116758346557617,-7883.725
398,cello,marimba,1,1,string instrument,percussion instrument,0.0007929801940917969,0.16553747653961182,-0.6173512935638428,0.13338899612426758,-0.6764883995056152,0.19252610206604004,-0.7105343341827393,0.22657203674316406,-0.5957784652709961,0.1118161678314209,-0.6173512935638428,0.13338899612426758,-167.21226698737223
44,junco,cello,0,0,sparrow,cello,0.49907100200653076,2.279056668281555,0.31185197830200195,0.1872190237045288,0.12839603424072266,0.3706749677658081,0.40668535232543945,0.09238564968109131,-0.10970878601074219,0.608779788017273,0.31185197830200195,0.1872190237045288,0.6248649531793897
454,marimba,boa constrictor,0,0,marimba,constrictor,0.0012662410736083984,1.1675342321395874,0.11950206756591797,0.0014314651489257812,-0.5892771482467651,0.24327170848846436,-0.0221407413482666,0.004015207290649414,-0.04693639278411865,0.0031048059463500977,0.11950206756591797,0.0014314651489257812,-0.13048390133684806
462,marimba,boa constrictor,1,1,percussion instrument,snake,2.7805285453796387,8.27707290649414,10.198723077774048,0.00946664810180664,8.70390009880066,0.010720968246459961,8.490500450134277,0.0024570226669311523,10.909061193466187,0.0012500286102294922,10.198723077774048,0.00946664810180664,0.9965953781997537
472,marimba,cello,0,0,marimba,cello,0.49083489179611206,1.7995270490646362,1.6122443675994873,3.695487976074219e-05,1.5800299644470215,0.00063323974609375,1.767946481704712,0.0007305145263671875,2.03913950920105,0.0014759302139282227,1.6122443675994873,3.695487976074219e-05,0.9999247101614445
474,marimba,cello,0,1,marimba,string instrument,0.5631986856460571,1.591938853263855,1.024472713470459,0.0004583597183227539,1.0382428169250488,0.0008581876754760742,1.2664942741394043,3.0994415283203125e-05,0.9780583381652832,0.001286149024963379,1.024472713470459,0.0004583597183227539,0.9991861491690149
478,marimba,cello,1,1,percussion instrument,string instrument,0.7728545665740967,1.8707783222198486,2.1833643913269043,1.5974044799804688e-05,2.4719958305358887,0.0004596710205078125,2.4569320678710938,0.002645730972290039,2.5416038036346436,0.003503084182739258,2.1833643913269043,1.5974044799804688e-05,0.9999793311115821
50,junco,cello,1,0,songbird,cello,0.3261798024177551,2.097494274377823,0.8699653148651123,0.0009750723838806152,0.9319825172424316,1.4066696166992188e-05,0.8099346160888672,0.0018548965454101562,1.0825719833374023,0.00015676021575927734,0.8699653148651123,0.0009750723838806152,0.997010629178591
56,junco,cello,2,0,bird,cello,0.0002455711364746094,1.0589654445648193,-6.12544059753418,3.724400520324707,-5.472638130187988,3.0715980529785156,-4.791750431060791,2.3907103538513184,-6.608484745025635,4.207444667816162,-6.12544059753418,3.724400520324707,-15165.279611650485
6,junco,ostrich,1,1,songbird,flightless bird,0.0007059574127197266,0.17757660150527954,-1.3976714611053467,0.4902222156524658,-1.2746341228485107,0.3671848773956299,-1.3059046268463135,0.3984553813934326,-0.9589943885803223,0.051545143127441406,-1.3976714611053467,0.4902222156524658,-693.4076325565687
80,ostrich,junco,0,0,ratite,sparrow,0.01395881175994873,0.9961352348327637,0.744422435760498,0.00012993812561035156,0.6234469413757324,0.0006754398345947266,0.751408576965332,0.0002505779266357422,1.3333499431610107,0.00014913082122802734,0.744422435760498,0.00012993812561035156,0.9906913190144754
82,ostrich,junco,0,1,ratite,songbird,0.1414945125579834,1.2534090280532837,0.3128678798675537,0.0030205249786376953,0.39728665351867676,0.0010483264923095703,0.25684213638305664,0.005617380142211914,0.4922184944152832,0.0005733966827392578,0.3128678798675537,0.0030205249786376953,0.9786527058609436
86,ostrich,junco,1,1,flightless bird,songbird,1.432446300983429,2.850035347044468,1.7924385070800781,0.00010576844215393066,1.8963432312011719,9.28044319152832e-05,1.9817829132080078,0.0006760358810424805,1.5045483112335205,0.0016309022903442383,1.7924385070800781,0.00010576844215393066,0.9999261623684732
88,ostrich,green iguana,0,0,ratite,iguana,0.0007593631744384766,1.4578946828842163,0.35386061668395996,0.0016567707061767578,0.6952521800994873,0.0006382465362548828,0.18274617195129395,0.0006673336029052734,1.0716578960418701,0.0003032684326171875,0.35386061668395996,0.0016567707061767578,-1.181789638932496
96,ostrich,green iguana,1,1,flightless bird,lizard,0.8794098496437073,1.8848801255226135,1.716181755065918,6.628036499023438e-05,1.4546582698822021,0.0012548565864562988,1.7746491432189941,0.0006566643714904785,1.1020839214324951,0.00023925304412841797,1.716181755065918,6.628036499023438e-05,0.9999246308589594
