sut,cell,arm,rep,gen,cum_own_hv
qwen,26,pmi,1,19,0.9244638037932169
qwen,26,pmi,1,20,0.9254042287846586
qwen,26,pmi,1,21,0.9261907950804399
qwen,26,pmi,1,22,0.9288402716587254
qwen,26,pmi,1,23,0.9288402716587254
qwen,26,pmi,1,24,0.9349038336459581
qwen,26,pmi,1,25,0.9350403166479534
qwen,26,pmi,1,26,0.9350403166479534
qwen,26,pmi,1,27,0.9467147830817794
qwen,26,pmi,1,28,0.9492017519814115
qwen,26,pmi,1,29,0.957918310979823
qwen,26,pmi,1,30,0.9577775213185015
qwen,26,pmi,1,31,0.9581469143027658
qwen,26,pmi,1,32,0.9581469143027658
qwen,26,pmi,1,33,0.958203281323473
qwen,26,pmi,1,34,0.958203281323473
qwen,26,pmi,1,35,0.958203281323473
qwen,26,pmi,1,36,0.9582396263743306
qwen,26,pmi,1,37,0.9582396263743306
qwen,26,pmi,1,38,0.9621097066470452
qwen,26,pmi,1,39,0.9621800838021545
qwen,26,pmi,1,40,0.9625771311489312
qwen,26,pmi,1,41,0.9625771311489312
qwen,26,pmi,1,42,0.9625771311489312
qwen,26,pmi,1,43,0.9645372030434308
qwen,26,pmi,1,44,0.9645372030434308
qwen,26,pmi,1,45,0.9712962058034387
qwen,26,pmi,1,46,0.9712962058034387
qwen,26,pmi,1,47,0.9712513522342876
qwen,26,pmi,1,48,0.9711920545623824
qwen,26,pmi,1,49,0.9711920545623824
qwen,28,pmi,1,0,0.8998050660163432
qwen,28,pmi,1,1,0.8998050660163432
qwen,28,pmi,1,2,0.8983985129240397
qwen,28,pmi,1,3,0.9072146244324721
qwen,28,pmi,1,4,0.9072146244324721
qwen,28,pmi,1,5,0.9072146244324721
qwen,28,pmi,1,6,0.987203756901058
qwen,28,pmi,1,7,0.987203756901058
qwen,28,pmi,1,8,0.987203756901058
qwen,28,pmi,1,9,0.987203756901058
qwen,28,pmi,1,10,0.987203756901058
qwen,28,pmi,1,11,0.987203756901058
qwen,28,pmi,1,12,0.987203756901058
qwen,28,pmi,1,13,0.987203756901058
qwen,28,pmi,1,14,0.9886373247246485
qwen,28,pmi,1,15,0.9886373247246485
qwen,28,pmi,1,16,0.9899303088182801
qwen,28,pmi,1,17,0.9906582070497779
qwen,28,pmi,1,18,0.9906582070497779
qwen,28,pmi,1,19,0.9906582070497779
qwen,28,pmi,1,20,0.9901839651547752
qwen,28,pmi,1,21,0.9901839651547752
qwen,28,pmi,1,22,0.9901839651547752
qwen,28,pmi,1,23,0.9901898691917325
qwen,28,pmi,1,24,0.9972764336624304
qwen,28,pmi,1,25,0.9972764336624304
qwen,28,pmi,1,26,0.9983864923094486
qwen,28,pmi,1,27,0.9985889615015583
qwen,28,pmi,1,28,0.9985889615015583
qwen,28,pmi,1,29,0.9988410707350608
qwen,28,pmi,1,30,0.9988410707350608
qwen,28,pmi,1,31,0.9988410707350608
qwen,28,pmi,1,32,0.9988410707350608
qwen,28,pmi,1,33,0.9988410707350608
qwen,28,pmi,1,34,0.9988410707350608
qwen,28,pmi,1,35,0.9988410707350608
qwen,28,pmi,1,36,0.9988410707350608
qwen,28,pmi,1,37,0.9993584740448285
qwen,28,pmi,1,38,0.9993584740448285
qwen,28,pmi,1,39,0.9993584740448285
qwen,28,pmi,1,40,0.9993584740448285
qwen,28,pmi,1,41,0.999930166681339
qwen,28,pmi,1,42,0.999930166681339
qwen,28,pmi,1,43,0.999930166681339
qwen,28,pmi,1,44,0.999930166681339
qwen,28,pmi,1,45,0.999930166681339
qwen,28,pmi,1,46,0.999930166681339
qwen,28,pmi,1,47,0.999930166681339
qwen,28,pmi,1,48,0.999930166681339
qwen,28,pmi,1,49,0.999930166681339
qwen,96,pmi,1,0,0.7130316847711997
qwen,96,pmi,1,1,0.7649482130925802
qwen,96,pmi,1,2,0.7641900105988397
qwen,96,pmi,1,3,0.8139703153228885
qwen,96,pmi,1,4,0.811709712812866
qwen,96,pmi,1,5,0.8126563095292555
qwen,96,pmi,1,6,0.8308301179305366
qwen,96,pmi,1,7,0.8317626086462471
qwen,96,pmi,1,8,0.8317626086462471
qwen,96,pmi,1,9,0.8317626086462471
qwen,96,pmi,1,10,0.8315415765614063
qwen,96,pmi,1,11,0.8327791706532515
qwen,96,pmi,1,12,0.8327791706532515
qwen,96,pmi,1,13,0.8327733747886888
qwen,96,pmi,1,14,0.8327733747886888
qwen,96,pmi,1,15,0.8328587640572599
qwen,96,pmi,1,16,0.8350015680780525
qwen,96,pmi,1,17,0.8433447937249194
qwen,96,pmi,1,18,0.8441531095108966
qwen,96,pmi,1,19,0.8447213625248241
qwen,96,pmi,1,20,0.8447213625248241
qwen,96,pmi,1,21,0.8445441341211672
qwen,96,pmi,1,22,0.8445954153581727
qwen,96,pmi,1,23,0.8502051589203133
qwen,96,pmi,1,24,0.8552183279563943
qwen,96,pmi,1,25,0.8552143307935265
qwen,96,pmi,1,26,0.8553161006199983
qwen,96,pmi,1,27,0.8625353806810416
qwen,96,pmi,1,28,0.8625786781939279
qwen,96,pmi,1,29,0.8625786781939279
qwen,96,pmi,1,30,0.862626556390516
qwen,96,pmi,1,31,0.862626556390516
qwen,96,pmi,1,32,0.862626556390516
qwen,96,pmi,1,33,0.862626556390516
qwen,96,pmi,1,34,0.8882067009551409
qwen,96,pmi,1,35,0.8882067009551409
qwen,96,pmi,1,36,0.888206700955141
qwen,96,pmi,1,37,0.8974156662802137
qwen,96,pmi,1,38,0.9020849585690204
qwen,96,pmi,1,39,0.9020849585690204
qwen,96,pmi,1,40,0.9020849585690204
qwen,96,pmi,1,41,0.9020849585690204
qwen,96,pmi,1,42,0.9020849585690204
qwen,96,pmi,1,43,0.9023686259867175
qwen,96,pmi,1,44,0.9040464975224496
qwen,96,pmi,1,45,0.9040570217080424
qwen,96,pmi,1,46,0.90403397787701
qwen,96,pmi,1,47,0.90403397787701
qwen,96,pmi,1,48,0.90403397787701
qwen,96,pmi,1,49,0.904124236350317
qwen,196,pmi,1,0,0.642391943895781
qwen,196,pmi,1,1,0.6418658491369482
qwen,196,pmi,1,2,0.643593749216011
qwen,196,pmi,1,3,0.6557456690806884
qwen,196,pmi,1,4,0.661419300703673
qwen,196,pmi,1,5,0.6609229287048717
qwen,196,pmi,1,6,0.6753637312768815
qwen,196,pmi,1,7,0.6753637312768815
qwen,196,pmi,1,8,0.6916399855871458
qwen,196,pmi,1,9,0.7199904881082139
qwen,196,pmi,1,10,0.7199904881082139
qwen,196,pmi,1,11,0.7202645445371174
qwen,196,pmi,1,12,0.7377058033112649
qwen,196,pmi,1,13,0.7383476995133065
qwen,196,pmi,1,14,0.7500338549907501
qwen,196,pmi,1,15,0.7503292240180053
qwen,196,pmi,1,16,0.7504570205827376
qwen,196,pmi,1,17,0.7504570205827376
qwen,196,pmi,1,18,0.7507090152383925
qwen,196,pmi,1,19,0.7507090152383925
qwen,196,pmi,1,20,0.7507090152383925
qwen,196,pmi,1,21,0.7507090152383925
qwen,196,pmi,1,22,0.7625517235682892
qwen,196,pmi,1,23,0.7625280959649129
qwen,196,pmi,1,24,0.7624891163171591
qwen,196,pmi,1,25,0.7624891163171591
qwen,196,pmi,1,26,0.7627157397993335
qwen,196,pmi,1,27,0.7627157397993335
qwen,196,pmi,1,28,0.7643625345137026
qwen,196,pmi,1,29,0.7643625345137026
qwen,196,pmi,1,30,0.7643625345137026
qwen,196,pmi,1,31,0.7643625345137026
qwen,196,pmi,1,32,0.7677575220932831
qwen,196,pmi,1,33,0.7701475459176141
qwen,196,pmi,1,34,0.7711624987311549
qwen,196,pmi,1,35,0.8443927939410683
qwen,196,pmi,1,36,0.8499659431410266
qwen,196,pmi,1,37,0.8561378609131763
qwen,196,pmi,1,38,0.860026289392878
qwen,196,pmi,1,39,0.8623666218719683
qwen,196,pmi,1,40,0.8740424280231063
qwen,196,pmi,1,41,0.8836224441145276
qwen,196,pmi,1,42,0.8836224441145276
qwen,196,pmi,1,43,0.8835635543675037
qwen,196,pmi,1,44,0.8836076301676375
qwen,196,pmi,1,45,0.8871551202134685
qwen,196,pmi,1,46,0.8876809705127109
qwen,196,pmi,1,47,0.8876809705127109
qwen,196,pmi,1,48,0.8876809705127109
qwen,196,pmi,1,49,0.8876809705127109
qwen,278,pmi,1,0,0.8400761147600422
qwen,278,pmi,1,1,0.8785076512693492
qwen,278,pmi,1,2,0.8837712696025465
qwen,278,pmi,1,3,0.8837712696025465
qwen,278,pmi,1,4,0.8838953971862793
qwen,278,pmi,1,5,0.8973869208512174
qwen,278,pmi,1,6,0.8972072306331762
qwen,278,pmi,1,7,0.8972072306331762
qwen,278,pmi,1,8,0.9019498825073242
qwen,278,pmi,1,9,0.9019498825073242
qwen,278,pmi,1,10,0.9657068203977449
qwen,278,pmi,1,11,0.9649764745343027
qwen,278,pmi,1,12,0.9649764745343027
qwen,278,pmi,1,13,0.9649764745343027
qwen,278,pmi,1,14,0.9649753449091572
qwen,278,pmi,1,15,0.966192724055772
qwen,278,pmi,1,16,0.9664745174641173
qwen,278,pmi,1,17,0.9664745174641173
qwen,278,pmi,1,18,0.9664745174641173
qwen,278,pmi,1,19,0.9669095237876304
qwen,278,pmi,1,20,0.9680839313690318
qwen,278,pmi,1,21,0.9680839313690318
qwen,278,pmi,1,22,0.9680443511085565
qwen,278,pmi,1,23,0.9680443511085565
qwen,278,pmi,1,24,0.9680460332262463
qwen,278,pmi,1,25,0.9679845309500437
qwen,278,pmi,1,26,0.9679845309500437
qwen,278,pmi,1,27,0.9680460332262463
qwen,278,pmi,1,28,0.9689884418309862
qwen,278,pmi,1,29,0.9701291147451386
qwen,278,pmi,1,30,0.9701291147451386
qwen,278,pmi,1,31,0.9701291147451386
qwen,278,pmi,1,32,0.9706303059968019
qwen,278,pmi,1,33,0.9706303059968019
qwen,278,pmi,1,34,0.9705498780746127
qwen,278,pmi,1,35,0.9705498780746127
qwen,278,pmi,1,36,0.9705610709072374
qwen,278,pmi,1,37,0.9736571579173836
qwen,278,pmi,1,38,0.9736867558314116
qwen,278,pmi,1,39,0.9736867558314116
qwen,278,pmi,1,40,0.9736673026799808
qwen,278,pmi,1,41,0.9736673026799808
qwen,278,pmi,1,42,0.9736673026799808
qwen,278,pmi,1,43,0.9736673026799808
qwen,278,pmi,1,44,0.9736673026799808
qwen,278,pmi,1,45,0.9738582065532301
qwen,278,pmi,1,46,0.9738582065532301
qwen,278,pmi,1,47,0.9738582065532301
qwen,278,pmi,1,48,0.9738582065532301
qwen,278,pmi,1,49,0.9739120228668834
qwen,454,pmi,1,0,0.9314723770908664
qwen,454,pmi,1,1,0.9830847878742273
qwen,454,pmi,1,2,0.9829696029831526
qwen,454,pmi,1,3,0.9904183378195193
qwen,454,pmi,1,4,0.9891327144546314
qwen,454,pmi,1,5,0.9906750944389011
qwen,454,pmi,1,6,0.9987703789114546
qwen,454,pmi,1,7,0.9987703789114546
qwen,454,pmi,1,8,0.9988401945981285
qwen,454,pmi,1,9,0.9988135372514204
qwen,454,pmi,1,10,0.9990440753539674
qwen,454,pmi,1,11,0.9993560233145986
qwen,454,pmi,1,12,0.9994524957546466
qwen,454,pmi,1,13,0.9994524957546466
qwen,454,pmi,1,14,0.9994139998337515
qwen,454,pmi,1,15,0.9994139998337515
qwen,454,pmi,1,16,0.9996024132012236
qwen,454,pmi,1,17,0.9996024132012236
qwen,454,pmi,1,18,0.9996364935639233
qwen,454,pmi,1,19,0.9996364935639233
qwen,454,pmi,1,20,0.9995975917177666
qwen,454,pmi,1,21,0.9995975917177666
qwen,454,pmi,1,22,0.9995975917177666
qwen,454,pmi,1,23,0.9995975917177666
qwen,454,pmi,1,24,0.9995975917177666
qwen,454,pmi,1,25,0.9995975917177666
qwen,454,pmi,1,26,0.9995962667858506
qwen,454,pmi,1,27,0.9995962667858506
qwen,454,pmi,1,28,0.9995962667858506
qwen,454,pmi,1,29,0.9995962667858506
qwen,454,pmi,1,30,0.9995962667858506
qwen,454,pmi,1,31,0.9995962667858506
qwen,454,pmi,1,32,0.9995962667858506
qwen,454,pmi,1,33,0.9995962667858506
qwen,454,pmi,1,34,0.9995974124461174
qwen,454,pmi,1,35,0.9996153472226634
qwen,454,pmi,1,36,0.9996153472226634
qwen,454,pmi,1,37,0.9996153472226634
qwen,454,pmi,1,38,0.9996153472226634
qwen,454,pmi,1,39,0.9996258757152383
qwen,454,pmi,1,40,0.9996258757152383
qwen,454,pmi,1,41,0.9996281105673218
qwen,454,pmi,1,42,0.9996281105673218
qwen,454,pmi,1,43,0.9996281105673218
qwen,454,pmi,1,44,0.9996281105673218
qwen,454,pmi,1,45,0.9996281105673218
qwen,454,pmi,1,46,0.9996281105673218
qwen,454,pmi,1,47,0.9996281105673218
qwen,454,pmi,1,48,0.9996281105673218
qwen,454,pmi,1,49,0.9996281105673218
qwen,474,pmi,1,0,0.9503840585414054
qwen,474,pmi,1,1,0.9503840585414054
qwen,474,pmi,1,2,0.9845644315965346
qwen,474,pmi,1,3,0.9970653893868944
qwen,474,pmi,1,4,0.9976951539923308
qwen,474,pmi,1,5,0.9983008084850507
qwen,474,pmi,1,6,0.9994371932114351
qwen,474,pmi,1,7,0.999518651875484
qwen,474,pmi,1,8,0.9994726564154555
qwen,474,pmi,1,9,0.9994726564154555
qwen,474,pmi,1,10,0.9994726564154555
qwen,474,pmi,1,11,0.9995169751981827
qwen,474,pmi,1,12,0.9995169751981827
qwen,474,pmi,1,13,0.9995169751981827
qwen,474,pmi,1,14,0.9995169751981827
qwen,474,pmi,1,15,0.9995169751981827
qwen,474,pmi,1,16,0.9995169751981827
qwen,474,pmi,1,17,0.9995169751981827
qwen,474,pmi,1,18,0.9995169751981827
qwen,474,pmi,1,19,0.9995169751981827
qwen,474,pmi,1,20,0.9995169751981827
qwen,474,pmi,1,21,0.9998032228599502
qwen,474,pmi,1,22,0.9998032228599502
qwen,474,pmi,1,23,0.9998032228599502
qwen,474,pmi,1,24,0.9998032228599502
qwen,474,pmi,1,25,0.9998032228599502
qwen,474,pmi,1,26,0.9998032228599502
qwen,474,pmi,1,27,0.9998032228599502
qwen,474,pmi,1,28,0.9998032228599502
qwen,474,pmi,1,29,0.9998032228599502
qwen,474,pmi,1,30,0.9998032228599502
qwen,474,pmi,1,31,0.9998032228599502
qwen,474,pmi,1,32,0.9998032228599502
qwen,474,pmi,1,33,0.9998032228599502
qwen,474,pmi,1,34,0.9997967963739467
qwen,474,pmi,1,35,0.9998025869584057
qwen,474,pmi,1,36,0.9998025869584057
qwen,474,pmi,1,37,0.9998025869584057
qwen,474,pmi,1,38,0.9998548760993218
qwen,474,pmi,1,39,0.9998702146324824
qwen,474,pmi,1,40,0.9998702146324824
qwen,474,pmi,1,41,0.9998702146324824
qwen,474,pmi,1,42,0.9998702146324824
qwen,474,pmi,1,43,0.9998702146324824
qwen,474,pmi,1,44,0.9999010170109579
qwen,474,pmi,1,45,0.9999010170109579
qwen,474,pmi,1,46,0.9999010170109579
qwen,474,pmi,1,47,0.9999010170109579
qwen,474,pmi,1,48,0.9999010170109579
qwen,474,pmi,1,49,0.9999010170109579
qwen,2,pmi,2,0,0.797051665392724
qwen,2,pmi,2,1,0.8073549415614154
qwen,2,pmi,2,2,0.8089052653527475
qwen,2,pmi,2,3,0.8686308903737111
qwen,2,pmi,2,4,0.8611411071038462
qwen,2,pmi,2,5,0.8680947299476143
qwen,2,pmi,2,6,0.9066970768096569
qwen,2,pmi,2,7,0.9082943579635105
qwen,2,pmi,2,8,0.9305233847987545
qwen,2,pmi,2,9,0.933637357688881
qwen,2,pmi,2,10,0.9364645422041954
qwen,2,pmi,2,11,0.93727138522151
qwen,2,pmi,2,12,0.9359464061868801
qwen,2,pmi,2,13,0.9367063494773957
qwen,2,pmi,2,14,0.9406329851608733
qwen,2,pmi,2,15,0.9463344099106374
qwen,2,pmi,2,16,0.9463344099106374
qwen,2,pmi,2,17,0.9472974484210259
qwen,2,pmi,2,18,0.9471245851065662
qwen,2,pmi,2,19,0.9485510091881852
qwen,2,pmi,2,20,0.9515449507637426
qwen,2,pmi,2,21,0.9519742089169878
qwen,2,pmi,2,22,0.9545296285603497
qwen,2,pmi,2,23,0.9585225302893836
qwen,2,pmi,2,24,0.9594192004597581
qwen,2,pmi,2,25,0.9592949000743776
qwen,2,pmi,2,26,0.962032709304277
qwen,2,pmi,2,27,0.9626857048577375
qwen,2,pmi,2,28,0.9634507426449488
qwen,2,pmi,2,29,0.9676418248955553
qwen,2,pmi,2,30,0.9716980626454226
qwen,2,pmi,2,31,0.9716980626454226
qwen,2,pmi,2,32,0.9726306536534169
qwen,2,pmi,2,33,0.9726306536534169
qwen,2,pmi,2,34,0.9722080096468195
qwen,2,pmi,2,35,0.9720258229487652
qwen,2,pmi,2,36,0.9720258229487652
qwen,2,pmi,2,37,0.9748164886110896
qwen,2,pmi,2,38,0.9748164886110896
qwen,2,pmi,2,39,0.9766998908541225
qwen,2,pmi,2,40,0.9839091653580423
qwen,2,pmi,2,41,0.9839032199289706
qwen,2,pmi,2,42,0.9839032199289706
qwen,2,pmi,2,43,0.9839032199289706
qwen,2,pmi,2,44,0.9829663881310471
qwen,2,pmi,2,45,0.9816740055878956
qwen,2,pmi,2,46,0.9826499389277564
qwen,2,pmi,2,47,0.9826499389277564
qwen,2,pmi,2,48,0.9826499389277564
qwen,2,pmi,2,49,0.9826499389277564
qwen,26,pmi,2,0,0.7881415588809205
qwen,26,pmi,2,1,0.8622166609710401
qwen,26,pmi,2,2,0.8642193965457223
qwen,26,pmi,2,3,0.8642193965457223
qwen,26,pmi,2,4,0.863730820852357
qwen,26,pmi,2,5,0.8799038345033342
qwen,26,pmi,2,6,0.8798795295907212
qwen,26,pmi,2,7,0.8956198222017862
qwen,26,pmi,2,8,0.8990768276535355
qwen,26,pmi,2,9,0.8990768276535355
qwen,26,pmi,2,10,0.8990768276535355
qwen,26,pmi,2,11,0.8974529057293683
qwen,26,pmi,2,12,0.9054745200786505
qwen,26,pmi,2,13,0.9507032879837999
qwen,26,pmi,2,14,0.9732601270303354
qwen,26,pmi,2,15,0.9742727937462092
qwen,26,pmi,2,16,0.9740138117436532
qwen,26,pmi,2,17,0.9751668993954186
qwen,26,pmi,2,18,0.9733010991378589
qwen,26,pmi,2,19,0.9766713592025253
qwen,26,pmi,2,20,0.9768593556530125
qwen,26,pmi,2,21,0.9773539152589289
qwen,26,pmi,2,22,0.9773539152589289
qwen,26,pmi,2,23,0.9782836435435411
qwen,26,pmi,2,24,0.9782836435435411
qwen,26,pmi,2,25,0.9782836435435411
qwen,26,pmi,2,26,0.9782730913735008
qwen,26,pmi,2,27,0.9781988357996438
qwen,26,pmi,2,28,0.9772699160260838
qwen,26,pmi,2,29,0.9772699160260838
qwen,26,pmi,2,30,0.9772699160260838
qwen,26,pmi,2,31,0.9772699160260838
qwen,26,pmi,2,32,0.9772699160260838
qwen,26,pmi,2,33,0.9772699160260838
qwen,26,pmi,2,34,0.9772699160260838
qwen,26,pmi,2,35,0.9774530070859031
qwen,26,pmi,2,36,0.9774530070859031
qwen,26,pmi,2,37,0.9774530070859031
qwen,26,pmi,2,38,0.9774530070859031
qwen,26,pmi,2,39,0.9774530070859031
qwen,26,pmi,2,40,0.9774530070859031
qwen,26,pmi,2,41,0.9774530070859031
qwen,26,pmi,2,42,0.9774530070859031
qwen,26,pmi,2,43,0.9774904656517612
qwen,26,pmi,2,44,0.9774904656517612
qwen,26,pmi,2,45,0.9770075034450839
qwen,26,pmi,2,46,0.9770075034450839
qwen,26,pmi,2,47,0.9769902859364186
qwen,26,pmi,2,48,0.9769902859364186
qwen,26,pmi,2,49,0.9769902859364186
qwen,28,pmi,2,0,0.815248521084005
qwen,28,pmi,2,1,0.9412362691093313
qwen,28,pmi,2,2,0.9731372796647899
qwen,28,pmi,2,3,0.976080376789108
qwen,28,pmi,2,4,0.9759289820877102
qwen,28,pmi,2,5,0.9915411647845496
qwen,28,pmi,2,6,0.9907475716291784
qwen,28,pmi,2,7,0.9907475716291784
qwen,28,pmi,2,8,0.9908471444996448
qwen,28,pmi,2,9,0.9908471444996448
qwen,28,pmi,2,10,0.9924661780262852
qwen,28,pmi,2,11,0.9930321638872315
qwen,28,pmi,2,12,0.9930321638872315
qwen,28,pmi,2,13,0.9943090587653018
qwen,28,pmi,2,14,0.9960038725946758
qwen,28,pmi,2,15,0.9960038725946758
qwen,28,pmi,2,16,0.9960038725946758
qwen,28,pmi,2,17,0.9960038725946758
qwen,28,pmi,2,18,0.9960038725946758
qwen,28,pmi,2,19,0.9960038725946758
qwen,28,pmi,2,20,0.9960038725946758
qwen,28,pmi,2,21,0.9959610902757436
qwen,28,pmi,2,22,0.9959610902757436
qwen,28,pmi,2,23,0.9959610902757436
qwen,28,pmi,2,24,0.9959610902757436
qwen,28,pmi,2,25,0.9959610902757436
qwen,28,pmi,2,26,0.9959610902757436
qwen,28,pmi,2,27,0.9959610902757436
qwen,28,pmi,2,28,0.9959610902757436
qwen,28,pmi,2,29,0.9959610902757436
qwen,28,pmi,2,30,0.9959610902757436
qwen,28,pmi,2,31,0.9973738299900884
qwen,28,pmi,2,32,0.9973738299900884
qwen,28,pmi,2,33,0.9973738299900884
qwen,28,pmi,2,34,0.9973738299900884
qwen,28,pmi,2,35,0.9973738299900884
qwen,28,pmi,2,36,0.9973738299900884
qwen,28,pmi,2,37,0.9973738299900884
qwen,28,pmi,2,38,0.9973738299900884
qwen,28,pmi,2,39,0.9973738299900884
qwen,28,pmi,2,40,0.9973738299900884
qwen,28,pmi,2,41,0.9973738299900884
qwen,28,pmi,2,42,0.9973738299900884
qwen,28,pmi,2,43,0.9973738299900884
qwen,28,pmi,2,44,0.9973738299900884
qwen,28,pmi,2,45,0.9973738299900884
qwen,28,pmi,2,46,0.9973797617485752
qwen,28,pmi,2,47,0.9973797617485752
qwen,28,pmi,2,48,0.9973797617485752
qwen,28,pmi,2,49,0.9973797617485752
qwen,96,pmi,2,0,0.7600023047569083
qwen,96,pmi,2,1,0.7940941722339635
qwen,96,pmi,2,2,0.7940941722339635
qwen,96,pmi,2,3,0.8252694360195254
qwen,96,pmi,2,4,0.8252694360195254
qwen,96,pmi,2,5,0.8252694360195254
qwen,96,pmi,2,6,0.8252694360195254
qwen,96,pmi,2,7,0.8873924213278749
qwen,96,pmi,2,8,0.8863236841319893
qwen,96,pmi,2,9,0.8941268861607914
qwen,96,pmi,2,10,0.9376513436142164
qwen,96,pmi,2,11,0.9568052632299808
qwen,96,pmi,2,12,0.9568052632299808
qwen,96,pmi,2,13,0.9568052632299808
qwen,96,pmi,2,14,0.9568052632299808
qwen,96,pmi,2,15,0.9568052632299808
qwen,96,pmi,2,16,0.9568052632299808
qwen,96,pmi,2,17,0.9568052632299808
qwen,96,pmi,2,18,0.9568052632299808
qwen,96,pmi,2,19,0.9568052632299808
qwen,96,pmi,2,20,0.9568052632299808
qwen,96,pmi,2,21,0.9606754366352623
qwen,96,pmi,2,22,0.9636473431888777
qwen,96,pmi,2,23,0.9635871116351704
qwen,96,pmi,2,24,0.9635871116351704
qwen,96,pmi,2,25,0.9635871116351704
qwen,96,pmi,2,26,0.9635693723034011
qwen,96,pmi,2,27,0.9686474263746592
qwen,96,pmi,2,28,0.9686474263746592
qwen,96,pmi,2,29,0.9686335634062256
qwen,96,pmi,2,30,0.9686335634062256
qwen,96,pmi,2,31,0.9686335634062256
qwen,96,pmi,2,32,0.9688795370900113
qwen,96,pmi,2,33,0.968894176528702
qwen,96,pmi,2,34,0.968894176528702
qwen,96,pmi,2,35,0.968894176528702
qwen,96,pmi,2,36,0.9689120933197547
qwen,96,pmi,2,37,0.9689131536384816
qwen,96,pmi,2,38,0.9689131536384816
qwen,96,pmi,2,39,0.9689131536384816
qwen,96,pmi,2,40,0.9689131536384816
qwen,96,pmi,2,41,0.9742543065972007
qwen,96,pmi,2,42,0.9746020941238001
qwen,96,pmi,2,43,0.9768888565352154
qwen,96,pmi,2,44,0.9768888565352154
qwen,96,pmi,2,45,0.9768888565352154
qwen,96,pmi,2,46,0.9768888565352154
qwen,96,pmi,2,47,0.9768888565352154
qwen,96,pmi,2,48,0.9769468333999158
qwen,96,pmi,2,49,0.9769468333999158
qwen,196,pmi,2,0,0.5578371230904404
qwen,196,pmi,2,1,0.5719032515813638
qwen,196,pmi,2,2,0.5719032515813638
qwen,196,pmi,2,3,0.5856758596839847
qwen,196,pmi,2,4,0.6169457751530426
qwen,196,pmi,2,5,0.6169457751530426
qwen,196,pmi,2,6,0.6235944166913762
qwen,196,pmi,2,7,0.6299948442626644
qwen,196,pmi,2,8,0.6292552311678191
qwen,196,pmi,2,9,0.6713690678099613
qwen,196,pmi,2,10,0.670539967469625
qwen,196,pmi,2,11,0.6775986436788026
qwen,196,pmi,2,12,0.6777648337789484
qwen,196,pmi,2,13,0.6777648337789484
qwen,196,pmi,2,14,0.6932715352054115
qwen,196,pmi,2,15,0.693187925013694
qwen,196,pmi,2,16,0.7143547408752613
qwen,196,pmi,2,17,0.7149749022346359
qwen,196,pmi,2,18,0.7389180951111309
qwen,196,pmi,2,19,0.7443427013026344
qwen,196,pmi,2,20,0.745001434474378
qwen,196,pmi,2,21,0.7454289470885967
qwen,196,pmi,2,22,0.7551124657954541
qwen,196,pmi,2,23,0.7718372320806658
qwen,196,pmi,2,24,0.7720890610783665
qwen,196,pmi,2,25,0.7730893226894172
qwen,196,pmi,2,26,0.7739207091274204
qwen,196,pmi,2,27,0.7742944357094463
qwen,196,pmi,2,28,0.7742944357094463
qwen,196,pmi,2,29,0.7742944357094463
qwen,196,pmi,2,30,0.7746650656243343
qwen,196,pmi,2,31,0.7747548656599658
qwen,196,pmi,2,32,0.7747548656599658
qwen,196,pmi,2,33,0.7827218663585078
qwen,196,pmi,2,34,0.7827218663585078
qwen,196,pmi,2,35,0.7827592399922219
qwen,196,pmi,2,36,0.7827592399922219
qwen,196,pmi,2,37,0.7827592399922219
qwen,196,pmi,2,38,0.7835906350218855
qwen,196,pmi,2,39,0.7844444664569945
qwen,196,pmi,2,40,0.7844444664569945
qwen,196,pmi,2,41,0.7844444664569945
qwen,196,pmi,2,42,0.7889333613462991
qwen,196,pmi,2,43,0.7889333613462991
qwen,196,pmi,2,44,0.7889333613462991
qwen,196,pmi,2,45,0.7889333613462991
qwen,196,pmi,2,46,0.7889333613462991
qwen,196,pmi,2,47,0.8814948711309346
qwen,196,pmi,2,48,0.8814948711309346
qwen,196,pmi,2,49,0.881457490427
qwen,278,pmi,2,0,0.8257552463414888
qwen,278,pmi,2,1,0.85079951681945
qwen,278,pmi,2,2,0.8746813499250786
qwen,278,pmi,2,3,0.8790357144118398
qwen,278,pmi,2,4,0.9660729962838963
qwen,278,pmi,2,5,0.9631900471544335
qwen,278,pmi,2,6,0.9634979833161467
qwen,278,pmi,2,7,0.9634901859527766
qwen,278,pmi,2,8,0.9629133035695883
qwen,278,pmi,2,9,0.978020785330338
qwen,278,pmi,2,10,0.9779792199835855
qwen,278,pmi,2,11,0.9781352744872914
qwen,278,pmi,2,12,0.9781352744872914
qwen,278,pmi,2,13,0.9781112098277397
qwen,278,pmi,2,14,0.9813904012655067
qwen,278,pmi,2,15,0.9814047112388556
qwen,278,pmi,2,16,0.9814047112388556
qwen,278,pmi,2,17,0.9816360397283341
qwen,278,pmi,2,18,0.9813377159651712
qwen,278,pmi,2,19,0.9823327588549174
qwen,278,pmi,2,20,0.9845348639953257
qwen,278,pmi,2,21,0.9871870985544752
qwen,278,pmi,2,22,0.9871870985544752
qwen,278,pmi,2,23,0.9874123676722053
qwen,278,pmi,2,24,0.9874750616942605
qwen,278,pmi,2,25,0.9874750616942605
qwen,278,pmi,2,26,0.9881063465468227
qwen,278,pmi,2,27,0.9890074677862976
qwen,278,pmi,2,28,0.9890074677862976
